,proto,service,id.resp_p,missed_bytes,version,cipher,curve,resumed,established,sni_matches_cert,secure_label
4112,tcp,,9092,0,1,1,1,1,1,1,1
4113,tcp,,9092,0,1,1,1,1,1,1,1
4114,tcp,,9092,0,1,1,1,1,1,1,1
4115,tcp,,43220,0,1,1,1,1,1,1,1
4116,tcp,,43220,0,1,1,1,1,1,1,1
4117,tcp,,9092,0,1,1,1,1,1,1,1
4118,tcp,,9092,0,1,1,1,1,1,1,1
4119,tcp,,43224,0,1,1,1,1,1,1,1
4120,tcp,,43224,0,1,1,1,1,1,1,1
4121,tcp,,58768,0,1,1,1,1,1,1,1
4122,tcp,,45903,0,1,1,1,1,1,1,1
4123,tcp,,42773,0,1,1,1,1,1,1,1
4124,tcp,,9092,0,1,1,1,1,1,1,1
4125,tcp,,9092,0,1,1,1,1,1,1,1
4126,tcp,,9092,0,1,1,1,1,1,1,1
4127,tcp,,59414,0,1,1,1,1,1,1,1
4128,tcp,,59414,0,1,1,1,1,1,1,1
4129,tcp,,9092,0,1,1,1,1,1,1,1
4130,tcp,,9092,0,1,1,1,1,1,1,1
4131,tcp,,59420,0,1,1,1,1,1,1,1
4132,tcp,,59420,0,1,1,1,1,1,1,1
4133,tcp,,50872,0,1,1,1,1,1,1,1
4134,tcp,,8088,0,1,1,1,1,1,1,1
4135,tcp,,34984,0,1,1,1,1,1,1,1
4136,tcp,,27017,0,1,1,1,1,1,1,1
4137,tcp,,50912,0,1,1,1,1,1,1,1
4138,tcp,,50960,0,1,1,1,1,1,1,1
4139,tcp,,42773,0,1,1,1,1,1,1,1
4140,tcp,,9092,0,1,1,1,1,1,1,1
4141,tcp,,2181,0,1,1,1,1,1,1,1
4142,udp,dns,5353,0,1,1,1,1,1,1,1
4143,udp,dns,5353,0,1,1,1,1,1,1,1
4144,tcp,,9092,0,1,1,1,1,1,1,1
4145,tcp,,50872,0,1,1,1,1,1,1,1
4146,tcp,,36276,0,1,1,1,1,1,1,1
4147,tcp,,59420,0,1,1,1,1,1,1,1
4148,tcp,,58768,0,1,1,1,1,1,1,1
4149,tcp,,45903,0,1,1,1,1,1,1,1
4150,tcp,,8080,0,1,1,1,1,1,1,1
4151,tcp,,50342,0,1,1,1,1,1,1,1
4152,tcp,,34984,0,1,1,1,1,1,1,1
4153,tcp,,50960,0,1,1,1,1,1,1,1
4154,tcp,,50912,0,1,1,1,1,1,1,1
4155,udp,dns,5353,0,1,1,1,1,1,1,1
4156,udp,dns,5353,0,1,1,1,1,1,1,1
4157,tcp,,42773,0,1,1,1,1,1,1,1
4158,tcp,,9092,0,1,1,1,1,1,1,1
4159,tcp,,2181,0,1,1,1,1,1,1,1
4160,tcp,,9092,0,1,1,1,1,1,1,1
4161,tcp,,50872,0,1,1,1,1,1,1,1
4162,tcp,,59420,0,1,1,1,1,1,1,1
4163,tcp,,8088,0,1,1,1,1,1,1,1
4164,tcp,,34984,0,1,1,1,1,1,1,1
4165,tcp,,27017,0,1,1,1,1,1,1,1
4166,tcp,,50960,0,1,1,1,1,1,1,1
4167,tcp,,50912,0,1,1,1,1,1,1,1
4168,udp,dns,53,0,1,1,1,1,1,1,0
4169,tcp,http,80,0,1,1,1,1,1,1,1
4170,,,80,,0,1,1,1,1,1,0
4171,tcp,,42773,0,1,1,1,1,1,1,1
4172,tcp,,60372,0,1,1,1,1,1,1,1
4173,tcp,,60394,0,1,1,1,1,1,1,1
4174,tcp,,60386,0,1,1,1,1,1,1,1
4175,tcp,,9092,0,1,1,1,1,1,1,1
4176,tcp,,2181,0,1,1,1,1,1,1,1
4177,tcp,,60374,0,1,1,1,1,1,1,1
4178,tcp,,58768,0,1,1,1,1,1,1,1
4179,tcp,,45903,0,1,1,1,1,1,1,1
4180,tcp,,50872,0,1,1,1,1,1,1,1
4181,tcp,,36276,0,1,1,1,1,1,1,1
4182,tcp,,59420,0,1,1,1,1,1,1,1
4183,tcp,,9092,0,1,1,1,1,1,1,1
4184,tcp,,34984,0,1,1,1,1,1,1,1
4185,tcp,,50912,0,1,1,1,1,1,1,1
4186,tcp,,50960,0,1,1,1,1,1,1,1
4187,tcp,,42773,0,1,1,1,1,1,1,1
4188,tcp,,50872,0,1,1,1,1,1,1,1
4189,tcp,,9092,0,1,1,1,1,1,1,1
4190,tcp,,2181,0,1,1,1,1,1,1,1
4191,tcp,,60400,0,1,1,1,1,1,1,1
4192,tcp,,60404,0,1,1,1,1,1,1,1
4193,tcp,,60348,0,1,1,1,1,1,1,1
4194,tcp,,60362,0,1,1,1,1,1,1,1
4195,tcp,,60360,0,1,1,1,1,1,1,1
4196,tcp,,59420,0,1,1,1,1,1,1,1
4197,tcp,,34984,0,1,1,1,1,1,1,1
4198,tcp,,27017,0,1,1,1,1,1,1,1
4199,tcp,,8080,0,1,1,1,1,1,1,1
4200,tcp,,50342,0,1,1,1,1,1,1,1
4201,tcp,,50960,0,1,1,1,1,1,1,1
4202,tcp,,50912,0,1,1,1,1,1,1,1
4203,tcp,,9092,0,1,1,1,1,1,1,1
4204,tcp,,42773,0,1,1,1,1,1,1,1
4205,tcp,,49232,0,1,1,1,1,1,1,1
4206,tcp,,58768,0,1,1,1,1,1,1,1
4207,tcp,,45903,0,1,1,1,1,1,1,1
4208,udp,dns,5353,0,1,1,1,1,1,1,1
4209,udp,dns,5353,0,1,1,1,1,1,1,1
4210,tcp,,9092,0,1,1,1,1,1,1,1
4211,tcp,,9997,0,1,1,1,1,1,1,1
4212,tcp,,9997,0,1,1,1,1,1,1,1
4213,tcp,,50872,0,1,1,1,1,1,1,1
4214,tcp,,36276,0,1,1,1,1,1,1,1
4215,tcp,,59420,0,1,1,1,1,1,1,1
4216,tcp,,34984,0,1,1,1,1,1,1,1
4217,tcp,,9092,0,1,1,1,1,1,1,1
4218,tcp,,50960,0,1,1,1,1,1,1,1
4219,tcp,,50912,0,1,1,1,1,1,1,1
4220,tcp,,42773,0,1,1,1,1,1,1,1
4221,tcp,,9092,0,1,1,1,1,1,1,1
4222,icmp,,134,0,1,1,1,1,1,1,1
4223,tcp,,50872,0,1,1,1,1,1,1,1
4224,tcp,,2181,0,1,1,1,1,1,1,1
4225,tcp,,9092,0,1,1,1,1,1,1,1
4226,tcp,,34984,0,1,1,1,1,1,1,1
4227,tcp,,27017,0,1,1,1,1,1,1,1
4228,tcp,,50960,0,1,1,1,1,1,1,1
4229,tcp,,50912,0,1,1,1,1,1,1,1
4230,tcp,,8088,0,1,1,1,1,1,1,1
4231,tcp,,42773,0,1,1,1,1,1,1,1
4232,tcp,,9092,0,1,1,1,1,1,1,1
4233,tcp,,58768,0,1,1,1,1,1,1,1
4234,tcp,,45903,0,1,1,1,1,1,1,1
4235,tcp,,9092,0,1,1,1,1,1,1,1
4236,udp,quic,443,0,1,1,1,1,1,1,1
4237,,,443,,1,1,1,1,1,1,1
4238,tcp,,50872,0,1,1,1,1,1,1,1
4239,tcp,,36276,0,1,1,1,1,1,1,1
4240,tcp,,59420,0,1,1,1,1,1,1,1
4241,tcp,,34984,0,1,1,1,1,1,1,1
4242,tcp,,50960,0,1,1,1,1,1,1,1
4243,tcp,,50912,0,1,1,1,1,1,1,1
4244,tcp,,8080,0,1,1,1,1,1,1,1
4245,tcp,,50342,0,1,1,1,1,1,1,1
4246,tcp,,2181,0,1,1,1,1,1,1,1
4247,tcp,,42773,0,1,1,1,1,1,1,1
4248,tcp,,9092,0,1,1,1,1,1,1,1
4249,tcp,,9092,0,1,1,1,1,1,1,1
4250,tcp,,50872,0,1,1,1,1,1,1,1
4251,tcp,,59420,0,1,1,1,1,1,1,1
4252,tcp,,34984,0,1,1,1,1,1,1,1
4253,tcp,,9092,0,1,1,1,1,1,1,1
4254,tcp,,27017,0,1,1,1,1,1,1,1
4255,tcp,,50960,0,1,1,1,1,1,1,1
4256,tcp,,50912,0,1,1,1,1,1,1,1
4257,tcp,,8088,0,1,1,1,1,1,1,1
4258,tcp,,58768,0,1,1,1,1,1,1,1
4259,tcp,,45903,0,1,1,1,1,1,1,1
4260,tcp,,42773,0,1,1,1,1,1,1,1
4261,tcp,,2181,0,1,1,1,1,1,1,1
4262,tcp,,42803,0,1,1,1,1,1,1,1
4263,tcp,,35476,0,1,1,1,1,1,1,1
4264,unknown_transport,,0,0,1,1,1,1,1,1,0
4265,unknown_transport,,0,0,1,1,1,1,1,1,0
4266,udp,dns,5353,0,1,1,1,1,1,1,1
4267,udp,dns,5353,0,1,1,1,1,1,1,1
4268,tcp,,9092,0,1,1,1,1,1,1,1
4269,tcp,,36276,0,1,1,1,1,1,1,1
4270,tcp,,50872,0,1,1,1,1,1,1,1
4271,tcp,,9092,0,1,1,1,1,1,1,1
4272,tcp,,59420,0,1,1,1,1,1,1,1
4273,tcp,,34984,0,1,1,1,1,1,1,1
4274,tcp,,50960,0,1,1,1,1,1,1,1
4275,tcp,,50912,0,1,1,1,1,1,1,1
4276,udp,dns,5353,0,1,1,1,1,1,1,1
4277,udp,dns,5353,0,1,1,1,1,1,1,1
4278,tcp,,42773,0,1,1,1,1,1,1,1
4279,udp,dns,53,0,1,1,1,1,1,1,0
4280,tcp,ssl,443,2880,1,1,1,1,1,1,0
4281,,,443,,1,1,1,1,1,1,1
4282,tcp,,46024,0,1,1,1,1,1,1,1
4283,tcp,,42769,0,1,1,1,1,1,1,1
4284,tcp,,60400,0,1,1,1,1,1,1,1
4285,tcp,,2181,0,1,1,1,1,1,1,1
4286,tcp,,9092,0,1,1,1,1,1,1,1
4287,tcp,,50872,0,1,1,1,1,1,1,1
4288,tcp,,58768,0,1,1,1,1,1,1,1
4289,tcp,,45903,0,1,1,1,1,1,1,1
4290,tcp,,59420,0,1,1,1,1,1,1,1
4291,tcp,,34984,0,1,1,1,1,1,1,1
4292,tcp,,27017,0,1,1,1,1,1,1,1
4293,tcp,,50960,0,1,1,1,1,1,1,1
4294,tcp,,50912,0,1,1,1,1,1,1,1
4295,tcp,,9092,0,1,1,1,1,1,1,1
4296,tcp,,50342,0,1,1,1,1,1,1,1
4297,tcp,,8080,0,1,1,1,1,1,1,1
4298,tcp,,42773,0,1,1,1,1,1,1,1
4299,udp,,5678,0,1,1,1,1,1,1,1
4300,tcp,,9092,0,1,1,1,1,1,1,1
4301,tcp,,9997,0,1,1,1,1,1,1,1
4302,tcp,,9997,0,1,1,1,1,1,1,1
4303,tcp,,2181,0,1,1,1,1,1,1,1
4304,udp,,1900,0,1,1,1,1,1,1,1
4305,tcp,,36276,0,1,1,1,1,1,1,1
4306,tcp,,50872,0,1,1,1,1,1,1,1
4307,tcp,,59420,0,1,1,1,1,1,1,1
4308,tcp,,34984,0,1,1,1,1,1,1,1
4309,tcp,,9092,0,1,1,1,1,1,1,1
4310,tcp,,50960,0,1,1,1,1,1,1,1
4311,tcp,,50912,0,1,1,1,1,1,1,1
4312,tcp,,42773,0,1,1,1,1,1,1,1
4313,tcp,,9092,0,1,1,1,1,1,1,1
4314,udp,quic,443,0,1,1,1,1,1,1,1
4315,,,443,,1,1,1,1,1,1,1
4316,tcp,,42803,0,1,1,1,1,1,1,1
4317,tcp,,58768,0,1,1,1,1,1,1,1
4318,tcp,,45903,0,1,1,1,1,1,1,1
4319,tcp,,50872,0,1,1,1,1,1,1,1
4320,tcp,,59420,0,1,1,1,1,1,1,1
4321,tcp,,34984,0,1,1,1,1,1,1,1
4322,tcp,,27017,0,1,1,1,1,1,1,1
4323,tcp,,50960,0,1,1,1,1,1,1,1
4324,tcp,,50912,0,1,1,1,1,1,1,1
4325,tcp,,42773,0,1,1,1,1,1,1,1
4326,tcp,,9092,0,1,1,1,1,1,1,1
4327,tcp,,2181,0,1,1,1,1,1,1,1
4328,tcp,,9092,0,1,1,1,1,1,1,1
4329,tcp,,36276,0,1,1,1,1,1,1,1
4330,tcp,,50872,0,1,1,1,1,1,1,1
4331,tcp,,59420,0,1,1,1,1,1,1,1
4332,tcp,,34984,0,1,1,1,1,1,1,1
4333,tcp,,8088,0,1,1,1,1,1,1,1
4334,tcp,,50960,0,1,1,1,1,1,1,1
4335,tcp,,50912,0,1,1,1,1,1,1,1
4336,tcp,,42773,0,1,1,1,1,1,1,1
4337,tcp,,9092,0,1,1,1,1,1,1,1
4338,tcp,,2181,0,1,1,1,1,1,1,1
4339,udp,dns,5353,0,1,1,1,1,1,1,1
4340,udp,dns,5353,0,1,1,1,1,1,1,1
4341,udp,quic,443,0,1,1,1,1,1,1,1
4342,,,443,,1,1,1,1,1,1,1
4343,tcp,,58768,0,1,1,1,1,1,1,1
4344,tcp,,45903,0,1,1,1,1,1,1,1
4345,tcp,,9092,0,1,1,1,1,1,1,1
4346,udp,quic,443,0,1,1,1,1,1,1,1
4347,tcp,,50872,0,1,1,1,1,1,1,1
4348,tcp,,59420,0,1,1,1,1,1,1,1
4349,tcp,,34984,0,1,1,1,1,1,1,1
4350,tcp,,8080,0,1,1,1,1,1,1,1
4351,tcp,,27017,0,1,1,1,1,1,1,1
4352,tcp,ssl,443,0,1,1,1,1,1,1,1
4353,,,443,,0,1,1,1,1,1,0
4354,tcp,,50960,0,1,1,1,1,1,1,1
4355,tcp,,50912,0,1,1,1,1,1,1,1
4356,tcp,,42773,0,1,1,1,1,1,1,1
4357,tcp,,9092,0,1,1,1,1,1,1,1
4358,tcp,,2181,0,1,1,1,1,1,1,1
4359,tcp,,36276,0,1,1,1,1,1,1,1
4360,tcp,,50872,0,1,1,1,1,1,1,1
4361,tcp,,9092,0,1,1,1,1,1,1,1
4362,tcp,,59420,0,1,1,1,1,1,1,1
4363,tcp,,34984,0,1,1,1,1,1,1,1
4364,tcp,,8088,0,1,1,1,1,1,1,1
4365,tcp,,50960,0,1,1,1,1,1,1,1
4366,tcp,,50912,0,1,1,1,1,1,1,1
4367,tcp,,42773,0,1,1,1,1,1,1,1
4368,tcp,,58768,0,1,1,1,1,1,1,1
4369,tcp,,45903,0,1,1,1,1,1,1,1
4370,tcp,,9092,0,1,1,1,1,1,1,1
4371,tcp,,2181,0,1,1,1,1,1,1,1
4372,tcp,,50872,0,1,1,1,1,1,1,1
4373,tcp,,34984,0,1,1,1,1,1,1,1
4374,tcp,,27017,0,1,1,1,1,1,1,1
4375,tcp,,59420,0,1,1,1,1,1,1,1
4376,tcp,,9092,0,1,1,1,1,1,1,1
4377,tcp,,50960,0,1,1,1,1,1,1,1
4378,tcp,,50912,0,1,1,1,1,1,1,1
4379,tcp,,42773,0,1,1,1,1,1,1,1
4380,tcp,,9092,0,1,1,1,1,1,1,1
4381,tcp,,9997,0,1,1,1,1,1,1,1
4382,tcp,,9997,0,1,1,1,1,1,1,1
4383,tcp,,36276,0,1,1,1,1,1,1,1
4384,tcp,,50872,0,1,1,1,1,1,1,1
4385,tcp,,9092,0,1,1,1,1,1,1,1
4386,tcp,,34984,0,1,1,1,1,1,1,1
4387,tcp,,50342,0,1,1,1,1,1,1,1
4388,tcp,,8080,0,1,1,1,1,1,1,1
4389,tcp,,59420,0,1,1,1,1,1,1,1
4390,tcp,,50960,0,1,1,1,1,1,1,1
4391,tcp,,50912,0,1,1,1,1,1,1,1
4392,tcp,,58768,0,1,1,1,1,1,1,1
4393,tcp,,45903,0,1,1,1,1,1,1,1
4394,tcp,,42773,0,1,1,1,1,1,1,1
4395,tcp,,9092,0,1,1,1,1,1,1,1
4396,tcp,,50872,0,1,1,1,1,1,1,1
4397,udp,dns,5353,0,1,1,1,1,1,1,1
4398,udp,dns,5353,0,1,1,1,1,1,1,1
4399,tcp,,2181,0,1,1,1,1,1,1,1
4400,tcp,,27017,0,1,1,1,1,1,1,1
4401,tcp,,34984,0,1,1,1,1,1,1,1
4402,tcp,,59420,0,1,1,1,1,1,1,1
4403,tcp,,50960,0,1,1,1,1,1,1,1
4404,tcp,,50912,0,1,1,1,1,1,1,1
4405,tcp,,9092,0,1,1,1,1,1,1,1
4406,tcp,,42773,0,1,1,1,1,1,1,1
4407,tcp,,9092,0,1,1,1,1,1,1,1
4408,tcp,,36276,0,1,1,1,1,1,1,1
4409,tcp,,50872,0,1,1,1,1,1,1,1
4410,tcp,,58768,0,1,1,1,1,1,1,1
4411,tcp,,45903,0,1,1,1,1,1,1,1
4412,tcp,,34984,0,1,1,1,1,1,1,1
4413,tcp,,59420,0,1,1,1,1,1,1,1
4414,tcp,,50960,0,1,1,1,1,1,1,1
4415,tcp,,50912,0,1,1,1,1,1,1,1
4416,tcp,,2181,0,1,1,1,1,1,1,1
4417,tcp,,8088,0,1,1,1,1,1,1,1
4418,tcp,,42773,0,1,1,1,1,1,1,1
4419,tcp,,9092,0,1,1,1,1,1,1,1
4420,tcp,,9092,0,1,1,1,1,1,1,1
4421,tcp,,50872,0,1,1,1,1,1,1,1
4422,tcp,,9092,0,1,1,1,1,1,1,1
4423,tcp,,27017,0,1,1,1,1,1,1,1
4424,tcp,,34984,0,1,1,1,1,1,1,1
4425,tcp,,9092,0,1,1,1,1,1,1,1
4426,tcp,,50960,0,1,1,1,1,1,1,1
4427,tcp,,50912,0,1,1,1,1,1,1,1
4428,tcp,,8080,0,1,1,1,1,1,1,1
4429,tcp,,42773,0,1,1,1,1,1,1,1
4430,tcp,,2181,0,1,1,1,1,1,1,1
4431,tcp,,9092,0,1,1,1,1,1,1,1
4432,tcp,,58768,0,1,1,1,1,1,1,1
4433,tcp,,45903,0,1,1,1,1,1,1,1
4434,tcp,,36276,0,1,1,1,1,1,1,1
4435,tcp,,9092,0,1,1,1,1,1,1,1
4436,tcp,,50872,0,1,1,1,1,1,1,1
4437,tcp,,34984,0,1,1,1,1,1,1,1
4438,tcp,,59420,0,1,1,1,1,1,1,1
4439,tcp,,50960,0,1,1,1,1,1,1,1
4440,tcp,,50912,0,1,1,1,1,1,1,1
4441,tcp,,8088,0,1,1,1,1,1,1,1
4442,tcp,,42773,0,1,1,1,1,1,1,1
4443,tcp,,2181,0,1,1,1,1,1,1,1
4444,tcp,,9092,0,1,1,1,1,1,1,1
4445,tcp,,50872,0,1,1,1,1,1,1,1
4446,tcp,,27017,0,1,1,1,1,1,1,1
4447,tcp,,34984,0,1,1,1,1,1,1,1
4448,tcp,,9092,0,1,1,1,1,1,1,1
4449,tcp,,59420,0,1,1,1,1,1,1,1
4450,tcp,,50960,0,1,1,1,1,1,1,1
4451,tcp,,50912,0,1,1,1,1,1,1,1
4452,tcp,,42773,0,1,1,1,1,1,1,1
4453,udp,dns,5353,0,1,1,1,1,1,1,1
4454,udp,dns,5353,0,1,1,1,1,1,1,1
4455,tcp,,58768,0,1,1,1,1,1,1,1
4456,tcp,,45903,0,1,1,1,1,1,1,1
4457,udp,,5678,0,1,1,1,1,1,1,1
4458,tcp,,9092,0,1,1,1,1,1,1,1
4459,tcp,,9997,0,1,1,1,1,1,1,1
4460,tcp,,9997,0,1,1,1,1,1,1,1
4461,tcp,,2181,0,1,1,1,1,1,1,1
4462,udp,,1900,0,1,1,1,1,1,1,1
4463,tcp,,36276,0,1,1,1,1,1,1,1
4464,tcp,,50872,0,1,1,1,1,1,1,1
4465,tcp,,9092,0,1,1,1,1,1,1,1
4466,tcp,,34984,0,1,1,1,1,1,1,1
4467,tcp,,59420,0,1,1,1,1,1,1,1
4468,tcp,,50960,0,1,1,1,1,1,1,1
4469,tcp,,50912,0,1,1,1,1,1,1,1
4470,udp,dns,53,0,1,1,1,1,1,1,0
4471,udp,dns,53,0,1,1,1,1,1,1,0
4472,udp,dns,53,0,1,1,1,1,1,1,0
4473,udp,dns,53,0,1,1,1,1,1,1,0
4474,udp,dns,53,0,1,1,1,1,1,1,0
4475,tcp,ssl,443,2880,1,1,1,1,1,1,0
4476,tcp,ssl,443,2880,1,1,1,1,1,1,0
4477,tcp,ssl,443,2880,1,1,1,1,1,1,0
4478,tcp,ssl,443,2832,1,1,1,1,1,1,0
4479,tcp,ssl,443,2833,1,1,1,1,1,1,0
4480,,,443,,1,1,1,1,1,1,1
4481,,,443,,1,1,1,1,1,1,1
4482,,,443,,1,1,1,1,1,1,1
4483,,,443,,1,1,1,1,1,1,1
4484,,,443,,1,1,1,1,1,1,1
4485,tcp,,8080,0,1,1,1,1,1,1,1
4486,tcp,,50342,0,1,1,1,1,1,1,1
4487,udp,dns,53,0,1,1,1,1,1,1,0
4488,udp,dns,53,0,1,1,1,1,1,1,0
4489,tcp,http,80,0,1,1,1,1,1,1,1
4490,tcp,http,80,0,1,1,1,1,1,1,1
4491,,,80,,0,1,1,1,1,1,0
4492,,,80,,0,1,1,1,1,1,0
4493,tcp,,42773,0,1,1,1,1,1,1,1
4494,udp,dns,53,0,1,1,1,1,1,1,0
4495,udp,dns,53,0,1,1,1,1,1,1,0
4496,tcp,ssl,443,477847,1,1,1,1,1,1,0
4497,tcp,ssl,443,2843,1,1,1,1,1,1,0
4498,,,443,,1,1,1,1,1,1,1
4499,,,443,,1,1,1,1,1,1,1
4500,tcp,,9092,0,1,1,1,1,1,1,1
4501,tcp,,50872,0,1,1,1,1,1,1,1
4502,tcp,,27017,0,1,1,1,1,1,1,1
4503,tcp,,34984,0,1,1,1,1,1,1,1
4504,tcp,,50960,0,1,1,1,1,1,1,1
4505,tcp,,50912,0,1,1,1,1,1,1,1
4506,udp,dns,53,0,1,1,1,1,1,1,0
4507,udp,dns,53,0,1,1,1,1,1,1,0
4508,tcp,ssl,443,5331,1,1,1,1,1,1,0
4509,tcp,ssl,443,2451,1,1,1,1,1,1,0
4510,tcp,,59420,0,1,1,1,1,1,1,1
4511,,,443,,1,1,1,1,1,1,1
4512,,,443,,1,1,1,1,1,1,1
4513,tcp,,9092,0,1,1,1,1,1,1,1
4514,tcp,,42773,0,1,1,1,1,1,1,1
4515,tcp,,58768,0,1,1,1,1,1,1,1
4516,tcp,,45903,0,1,1,1,1,1,1,1
4517,tcp,,2181,0,1,1,1,1,1,1,1
4518,tcp,,9092,0,1,1,1,1,1,1,1
4519,tcp,,36276,0,1,1,1,1,1,1,1
4520,tcp,,50872,0,1,1,1,1,1,1,1
4521,tcp,,34984,0,1,1,1,1,1,1,1
4522,tcp,,50960,0,1,1,1,1,1,1,1
4523,tcp,,50912,0,1,1,1,1,1,1,1
4524,tcp,,59420,0,1,1,1,1,1,1,1
4525,tcp,,42773,0,1,1,1,1,1,1,1
4526,udp,dns,5353,0,1,1,1,1,1,1,1
4527,udp,dns,5353,0,1,1,1,1,1,1,1
4528,tcp,,8088,0,1,1,1,1,1,1,1
4529,tcp,,9092,0,1,1,1,1,1,1,1
4530,tcp,,9092,0,1,1,1,1,1,1,1
4531,tcp,,9092,0,1,1,1,1,1,1,1
4532,tcp,,9092,0,1,1,1,1,1,1,1
4533,tcp,,2181,0,1,1,1,1,1,1,1
4534,tcp,,9092,0,1,1,1,1,1,1,1
4535,tcp,,50872,0,1,1,1,1,1,1,1
4536,tcp,,27017,0,1,1,1,1,1,1,1
4537,tcp,,34984,0,1,1,1,1,1,1,1
4538,tcp,,50960,0,1,1,1,1,1,1,1
4539,tcp,,50912,0,1,1,1,1,1,1,1
4540,tcp,,58768,0,1,1,1,1,1,1,1
4541,tcp,,45903,0,1,1,1,1,1,1,1
4542,tcp,,59420,0,1,1,1,1,1,1,1
4543,tcp,,8080,0,1,1,1,1,1,1,1
4544,tcp,,42773,0,1,1,1,1,1,1,1
4545,tcp,,9092,0,1,1,1,1,1,1,1
4546,udp,dns,5353,0,1,1,1,1,1,1,1
4547,udp,dns,5353,0,1,1,1,1,1,1,1
4548,tcp,,36276,0,1,1,1,1,1,1,1
4549,tcp,,2181,0,1,1,1,1,1,1,1
4550,tcp,,9092,0,1,1,1,1,1,1,1
4551,tcp,,50872,0,1,1,1,1,1,1,1
4552,tcp,,34984,0,1,1,1,1,1,1,1
4553,tcp,,50960,0,1,1,1,1,1,1,1
4554,tcp,,50912,0,1,1,1,1,1,1,1
4555,tcp,,42773,0,1,1,1,1,1,1,1
4556,tcp,,59420,0,1,1,1,1,1,1,1
4557,tcp,,8088,0,1,1,1,1,1,1,1
4558,tcp,,9092,0,1,1,1,1,1,1,1
4559,tcp,,9092,0,1,1,1,1,1,1,1
4560,tcp,,50872,0,1,1,1,1,1,1,1
4561,tcp,,58768,0,1,1,1,1,1,1,1
4562,tcp,,45903,0,1,1,1,1,1,1,1
4563,tcp,,27017,0,1,1,1,1,1,1,1
4564,tcp,,2181,0,1,1,1,1,1,1,1
4565,tcp,,34984,0,1,1,1,1,1,1,1
4566,tcp,,9092,0,1,1,1,1,1,1,1
4567,tcp,,50960,0,1,1,1,1,1,1,1
4568,tcp,,50912,0,1,1,1,1,1,1,1
4569,tcp,,8080,0,1,1,1,1,1,1,1
4570,tcp,,9092,0,1,1,1,1,1,1,1
4571,tcp,,42773,0,1,1,1,1,1,1,1
4572,tcp,,59420,0,1,1,1,1,1,1,1
4573,tcp,,8080,0,1,1,1,1,1,1,1
4574,tcp,,9997,0,1,1,1,1,1,1,1
4575,tcp,,9997,0,1,1,1,1,1,1,1
4576,tcp,,36276,0,1,1,1,1,1,1,1
4577,tcp,,50872,0,1,1,1,1,1,1,1
4578,tcp,,9092,0,1,1,1,1,1,1,1
4579,tcp,,34984,0,1,1,1,1,1,1,1
4580,tcp,,50960,0,1,1,1,1,1,1,1
4581,tcp,,50912,0,1,1,1,1,1,1,1
4582,tcp,,42773,0,1,1,1,1,1,1,1
4583,tcp,,9092,0,1,1,1,1,1,1,1
4584,tcp,,59420,0,1,1,1,1,1,1,1
4585,tcp,,8080,0,1,1,1,1,1,1,1
4586,tcp,,58768,0,1,1,1,1,1,1,1
4587,tcp,,45903,0,1,1,1,1,1,1,1
4588,tcp,,2181,0,1,1,1,1,1,1,1
4589,tcp,,50872,0,1,1,1,1,1,1,1
4590,tcp,,27017,0,1,1,1,1,1,1,1
4591,tcp,,34984,0,1,1,1,1,1,1,1
4592,tcp,,50960,0,1,1,1,1,1,1,1
4593,tcp,,50912,0,1,1,1,1,1,1,1
4594,tcp,,443,0,1,1,1,1,1,1,1
4595,tcp,ssl,443,0,1,1,1,1,1,1,1
4596,,,443,,0,1,1,1,1,1,0
4597,tcp,,9092,0,1,1,1,1,1,1,1
4598,tcp,,42773,0,1,1,1,1,1,1,1
4599,tcp,,59420,0,1,1,1,1,1,1,1
4600,tcp,,8088,0,1,1,1,1,1,1,1
4601,tcp,,9092,0,1,1,1,1,1,1,1
4602,tcp,,8080,0,1,1,1,1,1,1,1
4603,tcp,,36276,0,1,1,1,1,1,1,1
4604,tcp,,50872,0,1,1,1,1,1,1,1
4605,tcp,,34984,0,1,1,1,1,1,1,1
4606,tcp,,50960,0,1,1,1,1,1,1,1
4607,udp,dns,5353,0,1,1,1,1,1,1,1
4608,udp,dns,5353,0,1,1,1,1,1,1,1
4609,tcp,,50912,0,1,1,1,1,1,1,1
4610,tcp,,2181,0,1,1,1,1,1,1,1
4611,tcp,,8080,0,1,1,1,1,1,1,1
4612,tcp,,8080,0,1,1,1,1,1,1,1
4613,tcp,,42773,0,1,1,1,1,1,1,1
4614,tcp,,59420,0,1,1,1,1,1,1,1
4615,tcp,,9092,0,1,1,1,1,1,1,1
4616,tcp,,58768,0,1,1,1,1,1,1,1
4617,tcp,,45903,0,1,1,1,1,1,1,1
4618,tcp,,9092,0,1,1,1,1,1,1,1
4619,tcp,,50872,0,1,1,1,1,1,1,1
4620,tcp,,8080,0,1,1,1,1,1,1,1
4621,udp,dns,53,0,1,1,1,1,1,1,0
4622,udp,dns,53,0,1,1,1,1,1,1,0
4623,tcp,,9092,0,1,1,1,1,1,1,1
4624,tcp,,27017,0,1,1,1,1,1,1,1
4625,tcp,,34984,0,1,1,1,1,1,1,1
4626,udp,dns,53,0,1,1,1,1,1,1,0
4627,udp,quic,443,0,1,1,1,1,1,1,1
4628,,,443,,1,1,1,1,1,1,1
4629,tcp,,50960,0,1,1,1,1,1,1,1
